id,num_sold
273876,1222
273877,1002
273878,591
273879,856
273880,211
273881,1372
273882,1128
273883,735
273884,914
273885,72
273886,805
273887,638
273888,228
273889,366
273890,155
273891,1210
273892,988
273893,580
273894,849
273895,184
273896,1358
273897,1120
273898,730
273899,902
273900,79
273901,547
273902,345
273903,183
273904,233
273905,129
273906,944
273907,843
273908,346
273909,624
273910,138
273911,1048
273912,909
273913,433
273914,761
273915,604
273916,18
273917,12
273918,7
273919,8
273920,6
273921,37
273922,28
273923,14
273924,20
273925,6
273926,41
273927,34
273928,17
273929,25
273930,137
273931,1074
273932,922
273933,456
273934,741
273935,250
273936,1925
273937,1499
273938,925
273939,1099
273940,288
273941,2173
273942,1798
273943,1012
273944,1249
273945,70
273946,925
273947,764
273948,267
273949,483
273950,180
273951,1417
273952,1191
273953,738
273954,921
273955,212
273956,1642
273957,1332
273958,863
273959,1031
273960,225
273961,803
273962,628
273963,237
273964,417
273965,193
273966,1231
273967,1014
273968,571
273969,854
273970,212
273971,1373
273972,1139
273973,736
273974,922
273975,70
273976,811
273977,641
273978,227
273979,356
273980,152
273981,1212
273982,998
273983,564
273984,849
273985,184
273986,1358
273987,1126
273988,730
273989,908
273990,74
273991,537
273992,352
273993,183
273994,233
273995,129
273996,940
273997,843
273998,347
273999,648
274000,137
274001,1051
274002,913
274003,425
274004,769
274005,600
274006,17
274007,12
274008,7
274009,8
274010,6
274011,37
274012,28
274013,14
274014,20
274015,6
274016,41
274017,34
274018,17
274019,25
274020,137
274021,1075
274022,929
274023,452
274024,740
274025,252
274026,1910
274027,1498
274028,924
274029,1102
274030,288
274031,2161
274032,1788
274033,1017
274034,1250
274035,71
274036,925
274037,779
274038,262
274039,486
274040,178
274041,1422
274042,1192
274043,731
274044,929
274045,213
274046,1634
274047,1332
274048,861
274049,1039
274050,297
274051,839
274052,686
274053,242
274054,455
274055,203
274056,1282
274057,1063
274058,648
274059,877
274060,222
274061,1409
274062,1189
274063,760
274064,958
274065,69
274066,844
274067,696
274068,234
274069,388
274070,161
274071,1260
274072,1046
274073,651
274074,871
274075,195
274076,1396
274077,1169
274078,770
274079,942
274080,69
274081,605
274082,379
274083,187
274084,240
274085,131
274086,972
274087,874
274088,367
274089,705
274090,142
274091,1092
274092,940
274093,499
274094,819
274095,596
274096,18
274097,13
274098,7
274099,8
274100,6
274101,38
274102,30
274103,14
274104,21
274105,6
274106,42
274107,35
274108,18
274109,26
274110,147
274111,1107
274112,962
274113,490
274114,798
274115,273
274116,1962
274117,1571
274118,958
274119,1141
274120,318
274121,2198
274122,1856
274123,1065
274124,1298
274125,73
274126,950
274127,816
274128,300
274129,552
274130,194
274131,1470
274132,1237
274133,762
274134,968
274135,226
274136,1688
274137,1362
274138,880
274139,1085
274140,267
274141,904
274142,738
274143,301
274144,541
274145,203
274146,1370
274147,1124
274148,717
274149,913
274150,224
274151,1539
274152,1293
274153,842
274154,995
274155,69
274156,900
274157,732
274158,264
274159,453
274160,171
274161,1357
274162,1119
274163,717
274164,896
274165,204
274166,1522
274167,1278
274168,840
274169,982
274170,65
274171,661
274172,413
274173,202
274174,283
274175,134
274176,1052
274177,905
274178,390
274179,758
274180,149
274181,1193
274182,990
274183,569
274184,856
274185,593
274186,19
274187,15
274188,7
274189,9
274190,6
274191,41
274192,34
274193,16
274194,25
274195,6
274196,44
274197,39
274198,20
274199,28
274200,146
274201,1179
274202,987
274203,593
274204,838
274205,283
274206,2145
274207,1790
274208,998
274209,1230
274210,360
274211,2373
274212,2046
274213,1127
274214,1415
274215,75
274216,1006
274217,872
274218,359
274219,680
274220,199
274221,1610
274222,1333
274223,840
274224,1026
274225,236
274226,1860
274227,1480
274228,933
274229,1152
274230,364
274231,945
274232,798
274233,368
274234,615
274235,213
274236,1436
274237,1199
274238,781
274239,950
274240,238
274241,1650
274242,1370
274243,894
274244,1048
274245,73
274246,940
274247,788
274248,305
274249,532
274250,184
274251,1426
274252,1185
274253,779
274254,933
274255,221
274256,1632
274257,1353
274258,884
274259,1036
274260,66
274261,743
274262,494
274263,215
274264,304
274265,138
274266,1113
274267,946
274268,495
274269,805
274270,159
274271,1280
274272,1055
274273,704
274274,878
274275,594
274276,23
274277,17
274278,7
274279,9
274280,6
274281,43
274282,36
274283,18
274284,26
274285,6
274286,45
274287,41
274288,23
274289,31
274290,162
274291,1252
274292,1040
274293,639
274294,870
274295,314
274296,2242
274297,1904
274298,1069
274299,1313
274300,451
274301,2469
274302,2148
274303,1192
274304,1504
274305,80
274306,1055
274307,910
274308,424
274309,736
274310,219
274311,1723
274312,1396
274313,891
274314,1084
274315,299
274316,1973
274317,1597
274318,998
274319,1219
274320,239
274321,820
274322,652
274323,233
274324,447
274325,195
274326,1253
274327,1036
274328,628
274329,868
274330,214
274331,1394
274332,1160
274333,752
274334,947
274335,70
274336,828
274337,660
274338,227
274339,394
274340,153
274341,1239
274342,1028
274343,615
274344,861
274345,185
274346,1389
274347,1147
274348,767
274349,934
274350,69
274351,563
274352,355
274353,179
274354,235
274355,130
274356,966
274357,868
274358,339
274359,670
274360,138
274361,1072
274362,939
274363,453
274364,799
274365,602
274366,18
274367,12
274368,7
274369,8
274370,6
274371,38
274372,30
274373,14
274374,22
274375,6
274376,42
274377,36
274378,17
274379,26
274380,141
274381,1086
274382,937
274383,480
274384,777
274385,257
274386,1945
274387,1537
274388,948
274389,1120
274390,299
274391,2195
274392,1826
274393,1060
274394,1283
274395,72
274396,940
274397,800
274398,263
274399,535
274400,184
274401,1450
274402,1213
274403,754
274404,953
274405,219
274406,1675
274407,1352
274408,877
274409,1063
274410,227
274411,817
274412,641
274413,236
274414,441
274415,194
274416,1238
274417,1020
274418,605
274419,863
274420,212
274421,1389
274422,1141
274423,746
274424,929
274425,70
274426,818
274427,644
274428,228
274429,379
274430,155
274431,1226
274432,1008
274433,599
274434,859
274435,184
274436,1382
274437,1129
274438,747
274439,915
274440,74
274441,565
274442,345
274443,183
274444,233
274445,129
274446,959
274447,856
274448,341
274449,651
274450,138
274451,1062
274452,920
274453,445
274454,778
274455,605
274456,18
274457,12
274458,7
274459,8
274460,6
274461,37
274462,29
274463,14
274464,21
274465,6
274466,41
274467,34
274468,17
274469,25
274470,139
274471,1081
274472,928
274473,470
274474,756
274475,251
274476,1961
274477,1528
274478,939
274479,1108
274480,288
274481,2207
274482,1831
274483,1037
274484,1275
274485,71
274486,939
274487,782
274488,260
274489,505
274490,181
274491,1440
274492,1203
274493,748
274494,935
274495,214
274496,1679
274497,1347
274498,870
274499,1044
274500,218
274501,801
274502,635
274503,239
274504,422
274505,193
274506,1222
274507,1003
274508,590
274509,855
274510,210
274511,1373
274512,1129
274513,737
274514,913
274515,71
274516,806
274517,637
274518,228
274519,366
274520,154
274521,1211
274522,988
274523,586
274524,848
274525,183
274526,1360
274527,1121
274528,733
274529,903
274530,80
274531,547
274532,345
274533,183
274534,233
274535,129
274536,945
274537,843
274538,346
274539,620
274540,138
274541,1048
274542,909
274543,433
274544,759
274545,604
274546,18
274547,12
274548,7
274549,8
274550,6
274551,37
274552,28
274553,14
274554,20
274555,6
274556,41
274557,34
274558,17
274559,25
274560,136
274561,1074
274562,923
274563,463
274564,742
274565,249
274566,1928
274567,1502
274568,928
274569,1099
274570,286
274571,2176
274572,1799
274573,1017
274574,1249
274575,70
274576,927
274577,763
274578,266
274579,481
274580,178
274581,1418
274582,1190
274583,741
274584,921
274585,212
274586,1645
274587,1333
274588,864
274589,1031
274590,225
274591,803
274592,626
274593,237
274594,415
274595,192
274596,1231
274597,1014
274598,574
274599,852
274600,211
274601,1375
274602,1140
274603,738
274604,921
274605,70
274606,812
274607,641
274608,228
274609,356
274610,151
274611,1213
274612,999
274613,570
274614,848
274615,183
274616,1361
274617,1127
274618,732
274619,908
274620,74
274621,534
274622,352
274623,184
274624,232
274625,129
274626,941
274627,843
274628,347
274629,644
274630,137
274631,1051
274632,913
274633,425
274634,768
274635,600
274636,17
274637,12
274638,7
274639,8
274640,6
274641,37
274642,28
274643,14
274644,20
274645,6
274646,41
274647,34
274648,17
274649,25
274650,137
274651,1076
274652,931
274653,460
274654,741
274655,251
274656,1912
274657,1500
274658,927
274659,1102
274660,286
274661,2163
274662,1790
274663,1021
274664,1251
274665,70
274666,926
274667,779
274668,262
274669,486
274670,177
274671,1423
274672,1191
274673,732
274674,929
274675,212
274676,1637
274677,1333
274678,862
274679,1039
274680,297
274681,839
274682,687
274683,243
274684,454
274685,203
274686,1282
274687,1063
274688,650
274689,877
274690,221
274691,1411
274692,1189
274693,764
274694,958
274695,69
274696,846
274697,697
274698,236
274699,389
274700,160
274701,1262
274702,1046
274703,655
274704,871
274705,194
274706,1400
274707,1170
274708,776
274709,942
274710,69
274711,604
274712,376
274713,188
274714,239
274715,131
274716,973
274717,873
274718,367
274719,704
274720,141
274721,1092
274722,941
274723,501
274724,819
274725,596
274726,18
274727,13
274728,7
274729,8
274730,6
274731,38
274732,30
274733,14
274734,21
274735,6
274736,42
274737,35
274738,18
274739,26
274740,146
274741,1107
274742,963
274743,496
274744,799
274745,272
274746,1963
274747,1572
274748,961
274749,1142
274750,317
274751,2200
274752,1858
274753,1068
274754,1300
274755,73
274756,951
274757,816
274758,303
274759,550
274760,193
274761,1472
274762,1237
274763,765
274764,968
274765,226
274766,1690
274767,1364
274768,882
274769,1085
274770,270
274771,904
274772,741
274773,303
274774,539
274775,202
274776,1371
274777,1125
274778,722
274779,913
274780,224
274781,1541
274782,1295
274783,844
274784,995
274785,69
274786,902
274787,734
274788,266
274789,451
274790,170
274791,1358
274792,1120
274793,722
274794,897
274795,202
274796,1526
274797,1280
274798,844
274799,983
274800,65
274801,661
274802,407
274803,202
274804,282
274805,133
274806,1051
274807,907
274808,391
274809,757
274810,148
274811,1195
274812,992
274813,574
274814,857
274815,593
274816,19
274817,15
274818,7
274819,9
274820,6
274821,41
274822,34
274823,16
274824,25
274825,6
274826,44
274827,39
274828,20
274829,28
274830,146
274831,1179
274832,988
274833,599
274834,840
274835,281
274836,2147
274837,1792
274838,1003
274839,1230
274840,358
274841,2376
274842,2047
274843,1130
274844,1415
274845,75
274846,1006
274847,872
274848,361
274849,676
274850,198
274851,1612
274852,1334
274853,844
274854,1026
274855,235
274856,1861
274857,1482
274858,936
274859,1152
274860,365
274861,945
274862,798
274863,369
274864,608
274865,213
274866,1438
274867,1200
274868,785
274869,950
274870,236
274871,1653
274872,1372
274873,896
274874,1047
274875,72
274876,942
274877,790
274878,307
274879,531
274880,183
274881,1428
274882,1187
274883,784
274884,934
274885,220
274886,1637
274887,1355
274888,887
274889,1037
274890,66
274891,744
274892,493
274893,216
274894,302
274895,137
274896,1114
274897,948
274898,497
274899,805
274900,158
274901,1281
274902,1056
274903,710
274904,879
274905,594
274906,23
274907,17
274908,7
274909,9
274910,6
274911,43
274912,36
274913,18
274914,26
274915,6
274916,45
274917,41
274918,23
274919,31
274920,162
274921,1253
274922,1041
274923,648
274924,872
274925,313
274926,2245
274927,1906
274928,1072
274929,1314
274930,450
274931,2472
274932,2151
274933,1196
274934,1504
274935,79
274936,1055
274937,911
274938,425
274939,733
274940,218
274941,1725
274942,1397
274943,894
274944,1084
274945,298
274946,1974
274947,1598
274948,1001
274949,1219
274950,239
274951,820
274952,654
274953,233
274954,445
274955,195
274956,1254
274957,1037
274958,634
274959,868
274960,213
274961,1396
274962,1161
274963,756
274964,947
274965,70
274966,830
274967,661
274968,227
274969,393
274970,152
274971,1240
274972,1029
274973,630
274974,861
274975,184
274976,1392
274977,1149
274978,773
274979,935
274980,69
274981,564
274982,355
274983,180
274984,234
274985,129
274986,967
274987,868
274988,340
274989,666
274990,138
274991,1071
274992,941
274993,462
274994,799
274995,602
274996,18
274997,12
274998,7
274999,8
275000,6
275001,38
275002,30
275003,14
275004,21
275005,6
275006,42
275007,36
275008,17
275009,26
275010,141
275011,1086
275012,939
275013,491
275014,779
275015,257
275016,1947
275017,1539
275018,953
275019,1120
275020,297
275021,2198
275022,1828
275023,1064
275024,1285
275025,72
275026,942
275027,801
275028,265
275029,535
275030,184
275031,1451
275032,1214
275033,757
275034,954
275035,218
275036,1678
275037,1354
275038,881
275039,1063
275040,226
275041,818
275042,641
275043,236
275044,437
275045,193
275046,1239
275047,1020
275048,608
275049,862
275050,211
275051,1391
275052,1142
275053,749
275054,930
275055,70
275056,819
275057,645
275058,228
275059,379
275060,153
275061,1227
275062,1009
275063,606
275064,859
275065,183
275066,1385
275067,1130
275068,753
275069,916
275070,75
275071,564
275072,344
275073,182
275074,233
275075,129
275076,960
275077,856
275078,342
275079,647
275080,137
275081,1062
275082,920
275083,450
275084,777
275085,605
275086,18
275087,12
275088,7
275089,8
275090,6
275091,37
275092,28
275093,14
275094,21
275095,6
275096,41
275097,34
275098,17
275099,25
275100,139
275101,1082
275102,930
275103,481
275104,758
275105,250
275106,1964
275107,1531
275108,943
275109,1108
275110,287
275111,2210
275112,1833
275113,1044
275114,1277
275115,71
275116,941
275117,782
275118,260
275119,503
275120,180
275121,1441
275122,1204
275123,751
275124,935
275125,213
275126,1682
275127,1348
275128,872
275129,1045
275130,217
275131,802
275132,633
275133,240
275134,419
275135,192
275136,1223
275137,1004
275138,593
275139,854
275140,210
275141,1376
275142,1130
275143,739
275144,914
275145,71
275146,806
275147,639
275148,228
275149,366
275150,152
275151,1213
275152,990
275153,593
275154,848
275155,182
275156,1364
275157,1122
275158,736
275159,904
275160,80
275161,545
275162,345
275163,183
275164,232
275165,129
275166,946
275167,843
275168,346
275169,618
275170,137
275171,1048
275172,910
275173,437
275174,759
275175,605
275176,18
275177,12
275178,7
275179,8
275180,6
275181,37
275182,27
275183,14
275184,20
275185,6
275186,41
275187,34
275188,17
275189,25
275190,136
275191,1076
275192,925
275193,472
275194,742
275195,248
275196,1930
275197,1504
275198,931
275199,1100
275200,284
275201,2178
275202,1802
275203,1022
275204,1251
275205,70
275206,928
275207,764
275208,265
275209,480
275210,177
275211,1419
275212,1190
275213,744
275214,921
275215,211
275216,1648
275217,1334
275218,866
275219,1030
275220,225
275221,804
275222,626
275223,238
275224,415
275225,192
275226,1232
275227,1014
275228,580
275229,852
275230,211
275231,1376
275232,1141
275233,740
275234,921
275235,70
275236,814
275237,642
275238,229
275239,356
275240,150
275241,1215
275242,1001
275243,578
275244,847
275245,181
275246,1364
275247,1128
275248,735
275249,909
275250,75
275251,531
275252,352
275253,185
275254,232
275255,129
275256,942
275257,843
275258,347
275259,642
275260,136
275261,1051
275262,913
275263,427
275264,767
275265,600
275266,17
275267,12
275268,7
275269,8
275270,6
275271,37
275272,28
275273,14
275274,20
275275,6
275276,41
275277,34
275278,17
275279,25
275280,137
275281,1077
275282,932
275283,471
275284,742
275285,250
275286,1915
275287,1502
275288,930
275289,1102
275290,285
275291,2166
275292,1792
275293,1026
275294,1253
275295,70
275296,927
275297,778
275298,264
275299,486
275300,177
275301,1426
275302,1191
275303,736
275304,929
275305,211
275306,1641
275307,1335
275308,863
275309,1040
275310,297
275311,839
275312,688
275313,246
275314,456
275315,202
275316,1283
275317,1063
275318,653
275319,877
275320,220
275321,1413
275322,1191
275323,768
275324,958
275325,69
275326,848
275327,698
275328,238
275329,391
275330,159
275331,1264
275332,1047
275333,661
275334,871
275335,194
275336,1404
275337,1173
275338,782
275339,943
275340,69
275341,605
275342,374
275343,189
275344,238
275345,130
275346,974
275347,874
275348,369
275349,703
275350,140
275351,1093
275352,943
275353,505
275354,818
275355,597
275356,18
275357,13
275358,7
275359,8
275360,6
275361,38
275362,30
275363,14
275364,21
275365,6
275366,42
275367,35
275368,18
275369,26
275370,146
275371,1108
275372,964
275373,504
275374,800
275375,271
275376,1965
275377,1573
275378,965
275379,1142
275380,316
275381,2203
275382,1860
275383,1072
275384,1302
275385,73
275386,953
275387,817
275388,308
275389,552
275390,193
275391,1475
275392,1238
275393,769
275394,969
275395,225
275396,1693
275397,1365
275398,884
275399,1085
275400,273
275401,904
275402,743
275403,305
275404,538
275405,201
275406,1372
275407,1126
275408,727
275409,913
275410,223
275411,1544
275412,1298
275413,848
275414,994
275415,69
275416,904
275417,736
275418,269
275419,450
275420,168
275421,1360
275422,1121
275423,727
275424,898
275425,201
275426,1529
275427,1283
275428,849
275429,985
275430,65
275431,664
275432,404
275433,203
275434,281
275435,133
275436,1051
275437,908
275438,394
275439,757
275440,146
275441,1196
275442,993
275443,582
275444,857
275445,593
275446,19
275447,15
275448,7
275449,9
275450,6
275451,41
275452,34
275453,16
275454,25
275455,6
275456,44
275457,39
275458,20
275459,28
275460,146
275461,1179
275462,990
275463,605
275464,842
275465,281
275466,2148
275467,1795
275468,1007
275469,1231
275470,358
275471,2379
275472,2048
275473,1135
275474,1416
275475,75
275476,1007
275477,873
275478,365
275479,673
275480,197
275481,1614
275482,1334
275483,848
275484,1026
275485,234
275486,1863
275487,1485
275488,940
275489,1152
275490,368
275491,946
275492,797
275493,370
275494,604
275495,213
275496,1440
275497,1201
275498,790
275499,950
275500,235
275501,1657
275502,1374
275503,899
275504,1047
275505,72
275506,945
275507,793
275508,309
275509,530
275510,182
275511,1431
275512,1189
275513,791
275514,935
275515,219
275516,1641
275517,1358
275518,890
275519,1038
275520,66
275521,746
275522,492
275523,216
275524,301
275525,137
275526,1114
275527,951
275528,500
275529,805
275530,157
275531,1282
275532,1057
275533,718
275534,879
275535,594
275536,23
275537,17
275538,7
275539,9
275540,6
275541,43
275542,36
275543,18
275544,26
275545,6
275546,45
275547,41
275548,23
275549,31
275550,162
275551,1255
275552,1043
275553,659
275554,874
275555,312
275556,2248
275557,1908
275558,1076
275559,1316
275560,449
275561,2475
275562,2153
275563,1200
275564,1504
275565,79
275566,1056
275567,913
275568,428
275569,731
275570,217
275571,1727
275572,1398
275573,897
275574,1083
275575,297
275576,1977
275577,1600
275578,1005
275579,1218
275580,239
275581,821
275582,657
275583,234
275584,442
275585,195
275586,1256
275587,1037
275588,640
275589,868
275590,213
275591,1397
275592,1163
275593,761
275594,948
275595,70
275596,832
275597,663
275598,228
275599,394
275600,152
275601,1241
275602,1030
275603,645
275604,862
275605,183
275606,1395
275607,1151
275608,781
275609,936
275610,69
275611,566
275612,355
275613,181
275614,234
275615,129
275616,969
275617,868
275618,341
275619,665
275620,138
275621,1072
275622,943
275623,472
275624,799
275625,602
275626,18
275627,12
275628,7
275629,8
275630,6
275631,38
275632,30
275633,14
275634,21
275635,6
275636,42
275637,36
275638,18
275639,26
275640,141
275641,1087
275642,941
275643,502
275644,782
275645,256
275646,1949
275647,1541
275648,957
275649,1121
275650,296
275651,2201
275652,1830
275653,1068
275654,1287
275655,72
275656,943
275657,802
275658,268
275659,536
275660,184
275661,1452
275662,1216
275663,762
275664,955
275665,217
275666,1682
275667,1355
275668,884
275669,1062
275670,226
275671,819
275672,641
275673,237
275674,433
275675,193
275676,1240
275677,1021
275678,614
275679,862
275680,210
275681,1393
275682,1144
275683,753
275684,931
275685,70
275686,822
275687,647
275688,228
275689,379
275690,152
275691,1229
275692,1011
275693,620
275694,858
275695,181
275696,1389
275697,1131
275698,760
275699,917
275700,75
275701,565
275702,345
275703,182
275704,232
275705,129
275706,961
275707,858
275708,343
275709,644
275710,137
275711,1063
275712,922
275713,457
275714,777
275715,605
275716,18
275717,12
275718,7
275719,8
275720,6
275721,37
275722,28
275723,14
275724,21
275725,6
275726,41
275727,34
275728,17
275729,25
275730,138
275731,1082
275732,932
275733,491
275734,759
275735,250
275736,1967
275737,1534
275738,948
275739,1109
275740,286
275741,2213
275742,1835
275743,1050
275744,1280
275745,71
275746,942
275747,782
275748,261
275749,501
275750,180
275751,1443
275752,1205
275753,755
275754,936
275755,212
275756,1685
275757,1349
275758,874
275759,1046
275760,217
275761,804
275762,633
275763,240
275764,416
275765,191
275766,1225
275767,1005
275768,597
275769,853
275770,209
275771,1378
275772,1131
275773,742
275774,916
275775,71
275776,807
275777,641
275778,228
275779,366
275780,151
275781,1216
275782,993
275783,602
275784,848
275785,180
275786,1368
275787,1124
275788,741
275789,905
275790,80
275791,545
275792,345
275793,183
275794,232
275795,129
275796,947
275797,845
275798,347
275799,617
275800,136
275801,1049
275802,911
275803,442
275804,758
275805,605
275806,18
275807,12
275808,7
275809,8
275810,6
275811,37
275812,27
275813,14
275814,20
275815,6
275816,41
275817,34
275818,17
275819,24
275820,135
275821,1077
275822,928
275823,483
275824,745
275825,247
275826,1933
275827,1507
275828,936
275829,1101
275830,283
275831,2181
275832,1806
275833,1028
275834,1253
275835,70
275836,930
275837,765
275838,265
275839,479
275840,176
275841,1421
275842,1190
275843,747
275844,921
275845,210
275846,1652
275847,1335
275848,867
275849,1030
275850,225
275851,807
275852,627
275853,239
275854,414
275855,192
275856,1234
275857,1015
275858,589
275859,852
275860,211
275861,1378
275862,1142
275863,743
275864,922
275865,70
275866,816
275867,646
275868,230
275869,358
275870,150
275871,1218
275872,1003
275873,589
275874,847
275875,180
275876,1368
275877,1131
275878,741
275879,910
275880,75
275881,531
275882,352
275883,186
275884,231
275885,129
275886,944
275887,844
275888,349
275889,640
275890,136
275891,1052
275892,914
275893,433
275894,767
275895,601
275896,17
275897,12
275898,7
275899,8
275900,6
275901,37
275902,28
275903,14
275904,19
275905,6
275906,41
275907,34
275908,17
275909,25
275910,137
275911,1078
275912,934
275913,483
275914,745
275915,249
275916,1918
275917,1505
275918,934
275919,1103
275920,284
275921,2168
275922,1795
275923,1031
275924,1255
275925,70
275926,928
275927,779
275928,267
275929,486
275930,176
275931,1430
275932,1191
275933,742
275934,929
275935,210
275936,1645
275937,1337
275938,864
275939,1040
275940,296
275941,840
275942,689
275943,250
275944,458
275945,202
275946,1285
275947,1064
275948,657
275949,878
275950,220
275951,1416
275952,1193
275953,773
275954,958
275955,69
275956,851
275957,700
275958,243
275959,394
275960,159
275961,1266
275962,1049
275963,667
275964,872
275965,194
275966,1408
275967,1176
275968,790
275969,945
275970,69
275971,609
275972,374
275973,190
275974,238
275975,130
275976,975
275977,875
275978,371
275979,702
275980,140
275981,1095
275982,945
275983,511
275984,818
275985,597
275986,18
275987,13
275988,7
275989,8
275990,6
275991,38
275992,30
275993,15
275994,20
275995,6
275996,42
275997,35
275998,18
275999,26
276000,146
276001,1109
276002,965
276003,514
276004,801
276005,270
276006,1966
276007,1575
276008,970
276009,1143
276010,317
276011,2205
276012,1863
276013,1075
276014,1305
276015,73
276016,954
276017,818
276018,313
276019,555
276020,193
276021,1478
276022,1238
276023,774
276024,970
276025,225
276026,1697
276027,1368
276028,888
276029,1085
276030,276
276031,906
276032,745
276033,308
276034,536
276035,200
276036,1374
276037,1127
276038,733
276039,914
276040,222
276041,1546
276042,1300
276043,851
276044,994
276045,69
276046,906
276047,738
276048,276
276049,450
276050,167
276051,1363
276052,1122
276053,733
276054,900
276055,200
276056,1534
276057,1286
276058,853
276059,986
276060,65
276061,668
276062,403
276063,204
276064,280
276065,132
276066,1052
276067,910
276068,399
276069,757
276070,145
276071,1199
276072,996
276073,591
276074,858
276075,593
276076,19
276077,14
276078,7
276079,9
276080,6
276081,41
276082,34
276083,16
276084,25
276085,6
276086,44
276087,39
276088,20
276089,28
276090,146
276091,1181
276092,993
276093,611
276094,844
276095,280
276096,2150
276097,1797
276098,1012
276099,1232
276100,358
276101,2382
276102,2049
276103,1139
276104,1417
276105,75
276106,1009
276107,875
276108,369
276109,670
276110,196
276111,1617
276112,1335
276113,851
276114,1025
276115,233
276116,1865
276117,1489
276118,944
276119,1152
276120,374
276121,947
276122,799
276123,372
276124,600
276125,213
276126,1443
276127,1203
276128,796
276129,950
276130,235
276131,1661
276132,1376
276133,903
276134,1047
276135,72
276136,948
276137,796
276138,313
276139,530
276140,181
276141,1435
276142,1191
276143,798
276144,937
276145,219
276146,1645
276147,1361
276148,894
276149,1039
276150,66
276151,748
276152,493
276153,217
276154,301
276155,136
276156,1115
276157,953
276158,507
276159,805
276160,155
276161,1284
276162,1058
276163,723
276164,880
276165,594
276166,23
276167,16
276168,7
276169,9
276170,6
276171,43
276172,36
276173,18
276174,26
276175,6
276176,45
276177,41
276178,23
276179,31
276180,162
276181,1258
276182,1046
276183,670
276184,875
276185,311
276186,2251
276187,1910
276188,1079
276189,1319
276190,450
276191,2478
276192,2155
276193,1204
276194,1505
276195,79
276196,1057
276197,916
276198,431
276199,729
276200,217
276201,1730
276202,1400
276203,901
276204,1083
276205,297
276206,1979
276207,1603
276208,1008
276209,1218
276210,238
276211,823
276212,660
276213,234
276214,441
276215,195
276216,1258
276217,1039
276218,648
276219,868
276220,213
276221,1399
276222,1165
276223,767
276224,948
276225,71
276226,835
276227,667
276228,229
276229,395
276230,152
276231,1243
276232,1032
276233,658
276234,863
276235,184
276236,1399
276237,1154
276238,789
276239,938
276240,69
276241,570
276242,355
276243,182
276244,233
276245,129
276246,971
276247,869
276248,344
276249,663
276250,138
276251,1072
276252,945
276253,483
276254,800
276255,602
276256,18
276257,12
276258,7
276259,8
276260,6
276261,38
276262,30
276263,14
276264,21
276265,6
276266,42
276267,36
276268,18
276269,25
276270,141
276271,1087
276272,943
276273,515
276274,784
276275,256
276276,1952
276277,1543
276278,961
276279,1122
276280,296
276281,2203
276282,1832
276283,1072
276284,1289
276285,72
276286,946
276287,804
276288,272
276289,538
276290,184
276291,1455
276292,1218
276293,769
276294,956
276295,217
276296,1686
276297,1357
276298,888
276299,1062
276300,225
276301,821
276302,641
276303,238
276304,431
276305,192
276306,1241
276307,1023
276308,622
276309,862
276310,210
276311,1395
276312,1146
276313,757
276314,933
276315,70
276316,826
276317,650
276318,229
276319,378
276320,151
276321,1231
276322,1013
276323,635
276324,859
276325,180
276326,1393
276327,1133
276328,769
276329,920
276330,75
276331,568
276332,345
276333,183
276334,232
276335,129
276336,962
276337,860
276338,345
276339,642
276340,136
276341,1064
276342,924
276343,467
276344,777
276345,605
276346,18
276347,12
276348,7
276349,8
276350,6
276351,37
276352,28
276353,14
276354,21
276355,6
276356,41
276357,34
276358,17
276359,25
276360,138
276361,1083
276362,936
276363,503
276364,762
276365,250
276366,1969
276367,1538
276368,952
276369,1110
276370,287
276371,2216
276372,1837
276373,1056
276374,1283
276375,71
276376,944
276377,782
276378,261
276379,501
276380,179
276381,1446
276382,1207
276383,760
276384,937
276385,212
276386,1689
276387,1352
276388,876
276389,1046
276390,217
276391,806
276392,634
276393,241
276394,415
276395,190
276396,1227
276397,1007
276398,604
276399,853
276400,209
276401,1381
276402,1133
276403,744
276404,917
276405,71
276406,810
276407,645
276408,229
276409,365
276410,150
276411,1219
276412,996
276413,613
276414,849
276415,180
276416,1372
276417,1126
276418,747
276419,907
276420,81
276421,546
276422,346
276423,184
276424,232
276425,129
276426,950
276427,846
276428,348
276429,617
276430,136
276431,1051
276432,913
276433,452
276434,759
276435,605
276436,18
276437,12
276438,7
276439,8
276440,6
276441,37
276442,27
276443,14
276444,20
276445,6
276446,41
276447,34
276448,17
276449,24
276450,135
276451,1078
276452,931
276453,493
276454,749
276455,247
276456,1937
276457,1510
276458,941
276459,1102
276460,284
276461,2185
276462,1810
276463,1035
276464,1257
276465,70
276466,932
276467,767
276468,265
276469,479
276470,175
276471,1425
276472,1192
276473,751
276474,922
276475,210
276476,1656
276477,1338
276478,869
276479,1030
276480,225
276481,809
276482,630
276483,240
276484,413
276485,192
276486,1236
276487,1017
276488,597
276489,852
276490,210
276491,1381
276492,1144
276493,746
276494,923
276495,70
276496,819
276497,651
276498,231
276499,359
276500,149
276501,1222
276502,1006
276503,600
276504,848
276505,179
276506,1372
276507,1133
276508,748
276509,912
276510,75
276511,534
276512,352
276513,187
276514,231
276515,129
276516,946
276517,846
276518,352
276519,639
276520,135
276521,1053
276522,916
276523,440
276524,767
276525,601
276526,17
276527,12
276528,7
276529,8
276530,6
276531,37
276532,28
276533,14
276534,19
276535,6
